CPI_CHN,CPI_GBR,Date,CPI_CHN-1,CPI_CHN-2,CPI_CHN-3,CPI_CHN-4,CPI_CHN-5,CPI_CHN-6,CPI_CHN-7,CPI_CHN-8,CPI_CHN-12,CPI_GBR-1,CPI_GBR-2,CPI_GBR-3,CPI_GBR-4,CPI_GBR-5,CPI_GBR-6,CPI_GBR-7,CPI_GBR-8,CPI_GBR-12
96.4835634906176,96.6703662597114,200812,96.67691747130621,97.4565697050667,97.7498188295783,97.7498188295783,97.8476670512742,97.74991680330359,97.94580838444558,98.3391647942349,95.28297726766658,96.8923418423974,96.8923418423974,97.1143174250832,96.6703662597114,96.11542730299671,96.11542730299671,95.56048834628191,95.00554938956721,93.78468368479471
97.3519151434181,96.11542730299671,200901,96.4835634906176,96.67691747130621,97.4565697050667,97.7498188295783,97.7498188295783,97.8476670512742,97.74991680330359,97.94580838444558,96.42637274549101,96.6703662597114,96.8923418423974,96.8923418423974,97.1143174250832,96.6703662597114,96.11542730299671,96.11542730299671,95.56048834628191,93.34073251942291
97.3519151434181,96.78135405105441,200902,97.3519151434181,96.4835634906176,96.67691747130621,97.4565697050667,97.7498188295783,97.7498188295783,97.8476670512742,97.74991680330359,98.9334588368656,96.11542730299671,96.6703662597114,96.8923418423974,96.8923418423974,97.1143174250832,96.6703662597114,96.11542730299671,96.11542730299671,93.8956714761376
97.05985951701379,96.8923418423974,200903,97.3519151434181,97.3519151434181,96.4835634906176,96.67691747130621,97.4565697050667,97.7498188295783,97.7498188295783,97.8476670512742,98.24092386793791,96.78135405105441,96.11542730299671,96.6703662597114,96.8923418423974,96.8923418423974,97.1143174250832,96.6703662597114,96.11542730299671,94.22863485016649
96.8657395599279,97.1143174250832,200904,97.05985951701379,97.3519151434181,97.3519151434181,96.4835634906176,96.67691747130621,97.4565697050667,97.7498188295783,97.7498188295783,98.3391647942349,96.8923418423974,96.78135405105441,96.11542730299671,96.6703662597114,96.8923418423974,96.8923418423974,97.1143174250832,96.6703662597114,95.00554938956721
96.5751430132993,97.5582685904551,200905,96.8657395599279,97.05985951701379,97.3519151434181,97.3519151434181,96.4835634906176,96.67691747130621,97.4565697050667,97.7498188295783,97.94580838444558,97.1143174250832,96.8923418423974,96.78135405105441,96.11542730299671,96.6703662597114,96.8923418423974,96.8923418423974,97.1143174250832,95.56048834628191
96.0922669581587,97.780244173141,200906,96.5751430132993,96.8657395599279,97.05985951701379,97.3519151434181,97.3519151434181,96.4835634906176,96.67691747130621,97.4565697050667,97.74991680330359,97.5582685904551,97.1143174250832,96.8923418423974,96.78135405105441,96.11542730299671,96.6703662597114,96.8923418423974,96.8923418423974,96.11542730299671
96.0922669581587,97.66925638179801,200907,96.0922669581587,96.5751430132993,96.8657395599279,97.05985951701379,97.3519151434181,97.3519151434181,96.4835634906176,96.67691747130621,97.8476670512742,97.780244173141,97.5582685904551,97.1143174250832,96.8923418423974,96.78135405105441,96.11542730299671,96.6703662597114,96.8923418423974,96.11542730299671
96.57272832533751,98.00221975582691,200908,96.0922669581587,96.0922669581587,96.5751430132993,96.8657395599279,97.05985951701379,97.3519151434181,97.3519151434181,96.4835634906176,97.7498188295783,97.66925638179801,97.780244173141,97.5582685904551,97.1143174250832,96.8923418423974,96.78135405105441,96.11542730299671,96.6703662597114,96.6703662597114
96.95900892694479,98.00221975582691,200909,96.57272832533751,96.0922669581587,96.0922669581587,96.5751430132993,96.8657395599279,97.05985951701379,97.3519151434181,97.3519151434181,97.7498188295783,98.00221975582691,97.66925638179801,97.780244173141,97.5582685904551,97.1143174250832,96.8923418423974,96.78135405105441,96.11542730299671,97.1143174250832
