Date,CPI_CHN,CPI_CHN-1,CPI_CHN-2,CPI_CHN-3,CPI_CHN-6,CPI_CHN-12,CPI_GBR,CPI_GBR-1,CPI_GBR-2,CPI_GBR-3,CPI_GBR-6,CPI_GBR-12
201201,108.348058044552,106.745868646481,106.445458134343,106.645731809102,105.74450027268699,103.641626687719,105.10543840177601,105.43840177580499,105.10543840177601,104.88346281909,103.77358490566,101.88679245283001
201202,108.24792120717301,108.348058044552,106.745868646481,106.445458134343,106.044910784825,104.966614435208,105.660377358491,105.10543840177601,105.43840177580499,105.10543840177601,104.21753607103201,102.441731409545
201203,108.448194881932,108.24792120717301,108.348058044552,106.745868646481,106.545594971723,104.755919462977,105.882352941176,105.660377358491,105.10543840177601,105.43840177580499,104.88346281909,102.774694783574
201204,108.348058044552,108.448194881932,108.24792120717301,108.348058044552,106.645731809102,104.86126694909201,106.437291897891,105.882352941176,105.660377358491,105.10543840177601,104.88346281909,103.551609322974
201205,108.047647532414,108.348058044552,108.448194881932,108.24792120717301,106.445458134343,104.966614435208,106.437291897891,106.437291897891,105.882352941176,105.660377358491,105.10543840177601,103.77358490566
201206,107.446826508138,108.047647532414,108.348058044552,108.448194881932,106.745868646481,105.28265689355499,106.104328523862,106.437291897891,106.437291897891,105.882352941176,105.43840177580499,103.77358490566
201207,107.546963345517,107.446826508138,108.047647532414,108.348058044552,108.348058044552,105.74450027268699,106.215316315205,106.104328523862,106.437291897891,106.437291897891,105.10543840177601,103.77358490566
201208,108.24859381035401,107.546963345517,107.446826508138,108.047647532414,108.24792120717301,106.044910784825,106.65926748057699,106.215316315205,106.104328523862,106.437291897891,105.660377358491,104.21753607103201
201209,108.58084357425699,108.24859381035401,107.546963345517,107.446826508138,108.448194881932,106.545594971723,106.99223085460599,106.65926748057699,106.215316315205,106.104328523862,105.882352941176,104.88346281909
201210,108.46739243536301,108.58084357425699,108.24859381035401,107.546963345517,108.348058044552,106.645731809102,107.436182019978,106.99223085460599,106.65926748057699,106.215316315205,106.437291897891,104.88346281909
201211,108.648468556691,108.46739243536301,108.58084357425699,108.24859381035401,108.047647532414,106.445458134343,107.65815760266399,107.436182019978,106.99223085460599,106.65926748057699,106.437291897891,105.10543840177601
201212,109.447934421518,108.648468556691,108.46739243536301,108.58084357425699,107.446826508138,106.745868646481,107.991120976693,107.65815760266399,107.436182019978,106.99223085460599,106.104328523862,105.43840177580499
201301,110.54192754656601,109.447934421518,108.648468556691,108.46739243536301,107.546963345517,108.348058044552,107.65815760266399,107.991120976693,107.65815760266399,107.436182019978,106.215316315205,105.10543840177601
201302,111.757475463287,110.54192754656601,109.447934421518,108.648468556691,108.24859381035401,108.24792120717301,108.21309655937799,107.65815760266399,107.991120976693,107.65815760266399,106.65926748057699,105.660377358491
201303,110.752622518798,111.757475463287,110.54192754656601,109.447934421518,108.58084357425699,108.448194881932,108.54605993340701,108.21309655937799,107.65815760266399,107.991120976693,106.99223085460599,105.882352941176
201304,110.971583216863,110.752622518798,111.757475463287,110.54192754656601,108.46739243536301,108.348058044552,108.76803551609301,108.54605993340701,108.21309655937799,107.65815760266399,107.436182019978,106.437291897891
201305,110.306921616,110.971583216863,110.752622518798,111.757475463287,108.648468556691,108.047647532414,108.990011098779,108.76803551609301,108.54605993340701,108.21309655937799,107.65815760266399,106.437291897891
201306,110.306921616,110.306921616,110.971583216863,110.752622518798,109.447934421518,107.446826508138,108.76803551609301,108.990011098779,108.76803551609301,108.54605993340701,107.991120976693,106.104328523862
201307,110.415996782394,110.306921616,110.306921616,110.971583216863,110.54192754656601,107.546963345517,108.76803551609301,108.76803551609301,108.990011098779,108.76803551609301,107.65815760266399,106.215316315205
201308,110.971421143808,110.415996782394,110.306921616,110.306921616,111.757475463287,108.24859381035401,109.21198668146499,108.76803551609301,108.76803551609301,108.990011098779,108.21309655937799,106.65926748057699
201309,111.85585380801399,110.971421143808,110.415996782394,110.306921616,110.752622518798,108.58084357425699,109.544950055494,109.21198668146499,108.76803551609301,108.76803551609301,108.54605993340701,106.99223085460599
201310,111.968170435518,111.85585380801399,110.971421143808,110.415996782394,110.971583216863,108.46739243536301,109.655937846837,109.544950055494,109.21198668146499,108.76803551609301,108.76803551609301,107.436182019978
201311,111.855772771486,111.968170435518,111.85585380801399,110.971421143808,110.306921616,108.648468556691,109.655937846837,109.655937846837,109.544950055494,109.21198668146499,108.990011098779,107.65815760266399
201312,112.19134503302799,111.855772771486,111.968170435518,111.85585380801399,110.306921616,109.447934421518,110.09988901220899,109.655937846837,109.655937846837,109.544950055494,108.76803551609301,107.991120976693
201401,113.31321472363399,112.19134503302799,111.855772771486,111.968170435518,110.415996782394,110.54192754656601,109.544950055494,110.09988901220899,109.655937846837,109.655937846837,108.76803551609301,107.65815760266399
201402,113.88782534596399,113.31321472363399,112.19134503302799,111.855772771486,110.971421143808,111.757475463287,109.988901220866,109.544950055494,110.09988901220899,109.655937846837,109.21198668146499,108.21309655937799
201403,113.31321472363399,113.88782534596399,113.31321472363399,112.19134503302799,111.85585380801399,110.752622518798,110.210876803552,109.988901220866,109.544950055494,110.09988901220899,109.544950055494,108.54605993340701
201404,112.853526225769,113.31321472363399,113.88782534596399,113.31321472363399,111.968170435518,110.971583216863,110.54384017758001,110.210876803552,109.988901220866,109.544950055494,109.655937846837,108.76803551609301
201405,112.96844835023501,112.853526225769,113.31321472363399,113.88782534596399,111.855772771486,110.306921616,110.54384017758001,110.54384017758001,110.210876803552,109.988901220866,109.655937846837,108.990011098779
201406,112.853526225769,112.96844835023501,112.853526225769,113.31321472363399,112.19134503302799,110.306921616,110.765815760266,110.54384017758001,110.54384017758001,110.210876803552,110.09988901220899,108.76803551609301
201407,112.853526225769,112.853526225769,112.96844835023501,112.853526225769,113.31321472363399,110.415996782394,110.54384017758001,110.765815760266,110.54384017758001,110.54384017758001,109.544950055494,108.76803551609301
201408,113.083370474701,112.853526225769,112.853526225769,112.96844835023501,113.88782534596399,110.971421143808,110.876803551609,110.54384017758001,110.765815760266,110.54384017758001,109.988901220866,109.21198668146499
201409,113.65798109703199,113.083370474701,112.853526225769,112.853526225769,113.31321472363399,111.85585380801399,110.98779134295201,110.876803551609,110.54384017758001,110.765815760266,110.210876803552,109.544950055494
201410,113.65798109703199,113.65798109703199,113.083370474701,112.853526225769,112.853526225769,111.968170435518,111.098779134295,110.98779134295201,110.876803551609,110.54384017758001,110.54384017758001,109.655937846837
201411,113.31321472363399,113.65798109703199,113.65798109703199,113.083370474701,112.96844835023501,111.855772771486,110.876803551609,111.098779134295,110.98779134295201,110.876803551609,110.54384017758001,109.655937846837
201412,113.772903221498,113.31321472363399,113.65798109703199,113.65798109703199,112.853526225769,112.19134503302799,110.876803551609,110.876803551609,111.098779134295,110.98779134295201,110.765815760266,110.09988901220899
201501,114.11766959489701,113.772903221498,113.31321472363399,113.65798109703199,112.853526225769,113.31321472363399,110.09988901220899,110.876803551609,110.876803551609,111.098779134295,110.54384017758001,109.544950055494
201502,115.49673508849101,114.11766959489701,113.772903221498,113.31321472363399,113.083370474701,113.88782534596399,110.432852386238,110.09988901220899,110.876803551609,110.876803551609,110.876803551609,109.988901220866
201503,114.807202341694,115.49673508849101,114.11766959489701,113.772903221498,113.65798109703199,113.31321472363399,110.54384017758001,110.432852386238,110.09988901220899,110.876803551609,110.98779134295201,110.210876803552
201504,114.577358092761,114.807202341694,115.49673508849101,114.11766959489701,113.65798109703199,112.853526225769,110.876803551609,110.54384017758001,110.432852386238,110.09988901220899,111.098779134295,110.54384017758001
201505,114.347513843829,114.577358092761,114.807202341694,115.49673508849101,113.31321472363399,112.96844835023501,111.098779134295,110.876803551609,110.54384017758001,110.432852386238,110.876803551609,110.54384017758001
201506,114.347513843829,114.347513843829,114.577358092761,114.807202341694,113.772903221498,112.853526225769,111.098779134295,111.098779134295,110.876803551609,110.54384017758001,110.876803551609,110.765815760266
201507,114.807202341694,114.347513843829,114.347513843829,114.577358092761,114.11766959489701,112.853526225769,110.98779134295201,111.098779134295,111.098779134295,110.876803551609,110.09988901220899,110.54384017758001
201508,115.381812964025,114.807202341694,114.347513843829,114.347513843829,115.49673508849101,113.083370474701,111.32075471698099,110.98779134295201,111.098779134295,111.098779134295,110.432852386238,110.876803551609
201509,115.49673508849101,115.381812964025,114.807202341694,114.347513843829,114.807202341694,113.65798109703199,111.20976692563801,111.32075471698099,110.98779134295201,111.098779134295,110.54384017758001,110.98779134295201
201510,115.03704659062599,115.49673508849101,115.381812964025,114.807202341694,114.577358092761,113.65798109703199,111.32075471698099,111.20976692563801,111.32075471698099,110.98779134295201,110.876803551609,111.098779134295
201511,115.03704659062599,115.03704659062599,115.49673508849101,115.381812964025,114.347513843829,113.31321472363399,111.32075471698099,111.32075471698099,111.20976692563801,111.32075471698099,111.098779134295,110.876803551609
201512,115.611657212957,115.03704659062599,115.03704659062599,115.49673508849101,114.347513843829,113.772903221498,111.43174250832399,111.32075471698099,111.32075471698099,111.20976692563801,111.098779134295,110.876803551609
201601,116.18626783528799,115.611657212957,115.03704659062599,115.03704659062599,114.807202341694,114.11766959489701,110.876803551609,111.43174250832399,111.32075471698099,111.32075471698099,110.98779134295201,110.09988901220899
201602,118.02502182674601,116.18626783528799,115.611657212957,115.03704659062599,115.381812964025,115.49673508849101,111.098779134295,110.876803551609,111.43174250832399,111.32075471698099,111.32075471698099,110.432852386238
201603,117.45041120441499,118.02502182674601,116.18626783528799,115.611657212957,115.49673508849101,114.807202341694,111.43174250832399,111.098779134295,110.876803551609,111.43174250832399,111.20976692563801,110.54384017758001
201604,117.220566955483,117.45041120441499,118.02502182674601,116.18626783528799,115.03704659062599,114.577358092761,111.65371809101002,111.43174250832399,111.098779134295,110.876803551609,111.32075471698099,110.876803551609
201605,116.760878457618,117.220566955483,117.45041120441499,118.02502182674601,115.03704659062599,114.347513843829,111.875693673696,111.65371809101002,111.43174250832399,111.098779134295,111.32075471698099,111.098779134295
201606,116.53103420868601,116.760878457618,117.220566955483,117.45041120441499,115.611657212957,114.347513843829,112.097669256382,111.875693673696,111.65371809101002,111.43174250832399,111.43174250832399,111.098779134295
201607,116.760878457618,116.53103420868601,116.760878457618,117.220566955483,116.18626783528799,114.807202341694,111.986681465039,112.097669256382,111.875693673696,111.65371809101002,110.876803551609,110.98779134295201
201608,116.875800582085,116.760878457618,116.53103420868601,116.760878457618,118.02502182674601,115.381812964025,112.31964483906799,111.986681465039,112.097669256382,111.875693673696,111.098779134295,111.32075471698099
201609,117.68025545334801,116.875800582085,116.760878457618,116.53103420868601,117.45041120441499,115.49673508849101,112.652608213097,112.31964483906799,111.986681465039,112.097669256382,111.43174250832399,111.20976692563801
201610,117.565333328882,117.68025545334801,116.875800582085,116.760878457618,117.220566955483,115.03704659062599,112.76359600443999,112.652608213097,112.31964483906799,111.986681465039,111.65371809101002,111.32075471698099
201611,117.68025545334801,117.565333328882,117.68025545334801,116.875800582085,116.760878457618,115.03704659062599,112.985571587125,112.76359600443999,112.652608213097,112.31964483906799,111.875693673696,111.32075471698099
201612,117.91009970228001,117.68025545334801,117.565333328882,117.68025545334801,116.53103420868601,115.611657212957,113.42952275249701,112.985571587125,112.76359600443999,112.652608213097,112.097669256382,111.43174250832399
201701,119.174243071408,117.91009970228001,117.68025545334801,117.565333328882,116.760878457618,116.18626783528799,112.985571587125,113.42952275249701,112.985571587125,112.76359600443999,111.986681465039,110.876803551609
201702,118.944398822475,119.174243071408,117.91009970228001,117.68025545334801,116.875800582085,118.02502182674601,113.65149833518299,112.985571587125,113.42952275249701,112.985571587125,112.31964483906799,111.098779134295
201703,118.59963244907699,118.944398822475,119.174243071408,117.91009970228001,117.68025545334801,117.45041120441499,113.984461709212,113.65149833518299,112.985571587125,113.42952275249701,112.652608213097,111.43174250832399
201704,118.59963244907699,118.59963244907699,118.944398822475,119.174243071408,117.565333328882,117.220566955483,114.53940066592699,113.984461709212,113.65149833518299,112.985571587125,112.76359600443999,111.65371809101002
201705,118.714554573543,118.59963244907699,118.59963244907699,118.944398822475,117.68025545334801,116.760878457618,114.872364039956,114.53940066592699,113.984461709212,113.65149833518299,112.985571587125,111.875693673696
201706,118.484710324611,118.714554573543,118.59963244907699,118.59963244907699,117.91009970228001,116.53103420868601,114.872364039956,114.872364039956,114.53940066592699,113.984461709212,113.42952275249701,112.097669256382
201707,118.369788200145,118.484710324611,118.714554573543,118.59963244907699,119.174243071408,116.760878457618,114.872364039956,114.872364039956,114.872364039956,114.53940066592699,112.985571587125,111.986681465039
201708,118.944398822475,118.369788200145,118.484710324611,118.714554573543,118.944398822475,116.875800582085,115.42730299667,114.872364039956,114.872364039956,114.872364039956,113.65149833518299,112.31964483906799
201709,119.63393156927201,118.944398822475,118.369788200145,118.484710324611,118.59963244907699,117.68025545334801,115.760266370699,115.42730299667,114.872364039956,114.872364039956,113.984461709212,112.652608213097
201710,119.748853693739,119.63393156927201,118.944398822475,118.369788200145,118.59963244907699,117.565333328882,115.871254162042,115.760266370699,115.42730299667,114.872364039956,114.53940066592699,112.76359600443999
201711,119.748853693739,119.748853693739,119.63393156927201,118.944398822475,118.714554573543,117.68025545334801,116.204217536071,115.871254162042,115.760266370699,115.42730299667,114.872364039956,112.985571587125
201712,120.093620067137,119.748853693739,119.748853693739,119.63393156927201,118.484710324611,117.91009970228001,116.5371809101,116.204217536071,115.871254162042,115.760266370699,114.872364039956,113.42952275249701
201801,120.8980749384,120.093620067137,119.748853693739,119.748853693739,118.369788200145,119.174243071408,115.98224195338499,116.5371809101,116.204217536071,115.871254162042,114.872364039956,112.985571587125
201802,122.39206255646002,120.8980749384,120.093620067137,119.748853693739,118.944398822475,118.944398822475,116.426193118757,115.98224195338499,116.5371809101,116.204217536071,115.42730299667,113.65149833518299
201803,121.012997062866,122.39206255646002,120.8980749384,120.093620067137,119.63393156927201,118.59963244907699,116.648168701443,116.426193118757,115.98224195338499,116.5371809101,115.760266370699,113.984461709212
201804,120.783152813934,121.012997062866,122.39206255646002,120.8980749384,119.748853693739,118.59963244907699,117.092119866815,116.648168701443,116.426193118757,115.98224195338499,115.871254162042,114.53940066592699
201805,120.553308565002,120.783152813934,121.012997062866,122.39206255646002,119.748853693739,118.714554573543,117.53607103218599,117.092119866815,116.648168701443,116.426193118757,116.204217536071,114.872364039956
201806,120.553308565002,120.553308565002,120.783152813934,121.012997062866,120.093620067137,118.484710324611,117.53607103218599,117.53607103218599,117.092119866815,116.648168701443,116.5371809101,114.872364039956
201807,120.8980749384,120.553308565002,120.553308565002,120.783152813934,120.8980749384,118.369788200145,117.53607103218599,117.53607103218599,117.53607103218599,117.092119866815,115.98224195338499,114.872364039956
