"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units","2010_100","2010=100",90.1905829596412,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units","2010_100","2010=100",89.8822869955157,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units","2010_100","2010=100",90.8744394618834,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units","2010_100","2010=100",90.8912556053812,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-05","May-2009","IDX","Index","0","Units","2010_100","2010=100",91.4742152466368,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units","2010_100","2010=100",91.5751121076233,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units","2010_100","2010=100",91.804932735426,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units","2010_100","2010=100",91.530269058296,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units","2010_100","2010=100",91.8890134529148,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units","2010_100","2010=100",94.1031390134529,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units","2010_100","2010=100",95.2970852017937,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units","2010_100","2010=100",95.8015695067264,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units","2010_100","2010=100",97.572869955157,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units","2010_100","2010=100",98.9854260089686,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units","2010_100","2010=100",99.5627802690583,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units","2010_100","2010=100",100.156950672646,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-05","May-2010","IDX","Index","0","Units","2010_100","2010=100",99.7982062780269,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units","2010_100","2010=100",99.237668161435,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units","2010_100","2010=100",98.7612107623318,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units","2010_100","2010=100",99.1591928251121,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units","2010_100","2010=100",100.375560538117,,
