"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2014-05","May-2014","GBP","Pound Sterling","0","Units",,,0.593645,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2014-06","Jun-2014","GBP","Pound Sterling","0","Units",,,0.591542857142857,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2014-07","Jul-2014","GBP","Pound Sterling","0","Units",,,0.585891739130435,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2014-08","Aug-2014","GBP","Pound Sterling","0","Units",,,0.598706666666667,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2014-09","Sep-2014","GBP","Pound Sterling","0","Units",,,0.613348636363637,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2014-10","Oct-2014","GBP","Pound Sterling","0","Units",,,0.622361739130435,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2014-11","Nov-2014","GBP","Pound Sterling","0","Units",,,0.633745,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2014-12","Dec-2014","GBP","Pound Sterling","0","Units",,,0.639729130434783,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-01","Jan-2015","GBP","Pound Sterling","0","Units",,,0.659525,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-02","Feb-2015","GBP","Pound Sterling","0","Units",,,0.652182,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-03","Mar-2015","GBP","Pound Sterling","0","Units",,,0.668701363636364,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-04","Apr-2015","GBP","Pound Sterling","0","Units",,,0.668533636363636,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-05","May-2015","GBP","Pound Sterling","0","Units",,,0.647182857142857,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-06","Jun-2015","GBP","Pound Sterling","0","Units",,,0.642440454545454,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-07","Jul-2015","GBP","Pound Sterling","0","Units",,,0.642678695652174,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-08","Aug-2015","GBP","Pound Sterling","0","Units",,,0.642129047619048,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-09","Sep-2015","GBP","Pound Sterling","0","Units",,,0.652454545454546,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-10","Oct-2015","GBP","Pound Sterling","0","Units",,,0.651949090909091,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-11","Nov-2015","GBP","Pound Sterling","0","Units",,,0.65834,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2015-12","Dec-2015","GBP","Pound Sterling","0","Units",,,0.667836521739131,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-01","Jan-2016","GBP","Pound Sterling","0","Units",,,0.694699047619048,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-02","Feb-2016","GBP","Pound Sterling","0","Units",,,0.699620952380952,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-03","Mar-2016","GBP","Pound Sterling","0","Units",,,0.702065217391304,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-04","Apr-2016","GBP","Pound Sterling","0","Units",,,0.698754285714286,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-05","May-2016","GBP","Pound Sterling","0","Units",,,0.688267272727273,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-06","Jun-2016","GBP","Pound Sterling","0","Units",,,0.704732272727273,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-07","Jul-2016","GBP","Pound Sterling","0","Units",,,0.760978571428571,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-08","Aug-2016","GBP","Pound Sterling","0","Units",,,0.76343,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-09","Sep-2016","GBP","Pound Sterling","0","Units",,,0.760967727272727,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-10","Oct-2016","GBP","Pound Sterling","0","Units",,,0.81132380952381,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-11","Nov-2016","GBP","Pound Sterling","0","Units",,,0.804452727272727,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2016-12","Dec-2016","GBP","Pound Sterling","0","Units",,,0.802140909090909,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-01","Jan-2017","GBP","Pound Sterling","0","Units",,,0.80989,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-02","Feb-2017","GBP","Pound Sterling","0","Units",,,0.8006255,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-03","Mar-2017","GBP","Pound Sterling","0","Units",,,0.809926956521739,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-04","Apr-2017","GBP","Pound Sterling","0","Units",,,0.7912055,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-05","May-2017","GBP","Pound Sterling","0","Units",,,0.773491304347826,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-06","Jun-2017","GBP","Pound Sterling","0","Units",,,0.780504545454546,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-07","Jul-2017","GBP","Pound Sterling","0","Units",,,0.769629047619048,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-08","Aug-2017","GBP","Pound Sterling","0","Units",,,0.77206,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-09","Sep-2017","GBP","Pound Sterling","0","Units",,,0.750730952380952,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-10","Oct-2017","GBP","Pound Sterling","0","Units",,,0.757779090909091,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-11","Nov-2017","GBP","Pound Sterling","0","Units",,,0.756536818181818,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2017-12","Dec-2017","GBP","Pound Sterling","0","Units",,,0.746392857142857,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2018-01","Jan-2018","GBP","Pound Sterling","0","Units",,,0.723928695652174,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2018-02","Feb-2018","GBP","Pound Sterling","0","Units",,,0.716351,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2018-03","Mar-2018","GBP","Pound Sterling","0","Units",,,0.715769545454545,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2018-04","Apr-2018","GBP","Pound Sterling","0","Units",,,0.710219523809524,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2018-05","May-2018","GBP","Pound Sterling","0","Units",,,0.743185652173913,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2018-06","Jun-2018","GBP","Pound Sterling","0","Units",,,0.752610476190476,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2018-07","Jul-2018","GBP","Pound Sterling","0","Units",,,0.759415454545455,,
"GBR","United Kingdom","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2018-08","Aug-2018","GBP","Pound Sterling","0","Units",,,0.776436956521739,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-01","Jan-2000","CNY","Yuan Renminbi","0","Units",,,8.27925,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-02","Feb-2000","CNY","Yuan Renminbi","0","Units",,,8.27812,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-03","Mar-2000","CNY","Yuan Renminbi","0","Units",,,8.27856,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-04","Apr-2000","CNY","Yuan Renminbi","0","Units",,,8.27929,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-05","May-2000","CNY","Yuan Renminbi","0","Units",,,8.2781,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-06","Jun-2000","CNY","Yuan Renminbi","0","Units",,,8.2772,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-07","Jul-2000","CNY","Yuan Renminbi","0","Units",,,8.2794,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-08","Aug-2000","CNY","Yuan Renminbi","0","Units",,,8.27957,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-09","Sep-2000","CNY","Yuan Renminbi","0","Units",,,8.2796,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-10","Oct-2000","CNY","Yuan Renminbi","0","Units",,,8.27846,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-11","Nov-2000","CNY","Yuan Renminbi","0","Units",,,8.27735,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2000-12","Dec-2000","CNY","Yuan Renminbi","0","Units",,,8.27715,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-01","Jan-2001","CNY","Yuan Renminbi","0","Units",,,8.27761,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-02","Feb-2001","CNY","Yuan Renminbi","0","Units",,,8.27706,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-03","Mar-2001","CNY","Yuan Renminbi","0","Units",,,8.27753,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-04","Apr-2001","CNY","Yuan Renminbi","0","Units",,,8.2771,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-05","May-2001","CNY","Yuan Renminbi","0","Units",,,8.27725,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-06","Jun-2001","CNY","Yuan Renminbi","0","Units",,,8.27704,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-07","Jul-2001","CNY","Yuan Renminbi","0","Units",,,8.27689,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-08","Aug-2001","CNY","Yuan Renminbi","0","Units",,,8.27697,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-09","Sep-2001","CNY","Yuan Renminbi","0","Units",,,8.27681,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-10","Oct-2001","CNY","Yuan Renminbi","0","Units",,,8.27681,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-11","Nov-2001","CNY","Yuan Renminbi","0","Units",,,8.27688,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2001-12","Dec-2001","CNY","Yuan Renminbi","0","Units",,,8.27687,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-01","Jan-2002","CNY","Yuan Renminbi","0","Units",,,8.27666,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-02","Feb-2002","CNY","Yuan Renminbi","0","Units",,,8.27667,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-03","Mar-2002","CNY","Yuan Renminbi","0","Units",,,8.27708,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-04","Apr-2002","CNY","Yuan Renminbi","0","Units",,,8.2772,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-05","May-2002","CNY","Yuan Renminbi","0","Units",,,8.27699,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-06","Jun-2002","CNY","Yuan Renminbi","0","Units",,,8.27705,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-07","Jul-2002","CNY","Yuan Renminbi","0","Units",,,8.2768,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-08","Aug-2002","CNY","Yuan Renminbi","0","Units",,,8.2767,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-09","Sep-2002","CNY","Yuan Renminbi","0","Units",,,8.27696,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-10","Oct-2002","CNY","Yuan Renminbi","0","Units",,,8.277,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-11","Nov-2002","CNY","Yuan Renminbi","0","Units",,,8.27714,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2002-12","Dec-2002","CNY","Yuan Renminbi","0","Units",,,8.27724,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-01","Jan-2003","CNY","Yuan Renminbi","0","Units",,,8.27681,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-02","Feb-2003","CNY","Yuan Renminbi","0","Units",,,8.27726,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-03","Mar-2003","CNY","Yuan Renminbi","0","Units",,,8.27722,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-04","Apr-2003","CNY","Yuan Renminbi","0","Units",,,8.27713,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-05","May-2003","CNY","Yuan Renminbi","0","Units",,,8.27691,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-06","Jun-2003","CNY","Yuan Renminbi","0","Units",,,8.27707,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-07","Jul-2003","CNY","Yuan Renminbi","0","Units",,,8.27722,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-08","Aug-2003","CNY","Yuan Renminbi","0","Units",,,8.27701,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-09","Sep-2003","CNY","Yuan Renminbi","0","Units",,,8.27712,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-10","Oct-2003","CNY","Yuan Renminbi","0","Units",,,8.27678,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-11","Nov-2003","CNY","Yuan Renminbi","0","Units",,,8.27691,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2003-12","Dec-2003","CNY","Yuan Renminbi","0","Units",,,8.277,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-01","Jan-2004","CNY","Yuan Renminbi","0","Units",,,8.27699,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-02","Feb-2004","CNY","Yuan Renminbi","0","Units",,,8.27712,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-03","Mar-2004","CNY","Yuan Renminbi","0","Units",,,8.27713,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-04","Apr-2004","CNY","Yuan Renminbi","0","Units",,,8.27692,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-05","May-2004","CNY","Yuan Renminbi","0","Units",,,8.27707,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-06","Jun-2004","CNY","Yuan Renminbi","0","Units",,,8.27666,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-07","Jul-2004","CNY","Yuan Renminbi","0","Units",,,8.27673,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-08","Aug-2004","CNY","Yuan Renminbi","0","Units",,,8.2768,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-09","Sep-2004","CNY","Yuan Renminbi","0","Units",,,8.27665,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-10","Oct-2004","CNY","Yuan Renminbi","0","Units",,,8.27654,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-11","Nov-2004","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2004-12","Dec-2004","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-01","Jan-2005","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-02","Feb-2005","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-03","Mar-2005","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-04","Apr-2005","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-05","May-2005","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-06","Jun-2005","CNY","Yuan Renminbi","0","Units",,,8.2765,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-07","Jul-2005","CNY","Yuan Renminbi","0","Units",,,8.23003,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-08","Aug-2005","CNY","Yuan Renminbi","0","Units",,,8.10168,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-09","Sep-2005","CNY","Yuan Renminbi","0","Units",,,8.09188,,
"CHN","China (People's Republic of)","CCUSMA02","Currency Conversions > US$ exchange rate > Average of daily rates > National currency:USD","ST","Level, rate or national currency","M","Monthly","2005-10","Oct-2005","CNY","Yuan Renminbi","0","Units",,,8.08944,,
