"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units",,,96.71635,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units",,,96.38802,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units",,,96.58708,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units",,,97.20539,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units",,,97.96538,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units",,,98.28728,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units",,,98.36733,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units",,,98.50904,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units",,,98.55756,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units",,,98.03545,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units",,,97.3774,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-05","May-2013","IDX","Index","0","Units",,,96.51017,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units",,,95.89207,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units",,,95.75017,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units",,,96.00475,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,96.48061,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,96.86049,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,96.90292,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,97.13746,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,97.43503,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,97.95249,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,98.41895,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,98.31193,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,98.05563,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,98.05283,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,98.07412,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,98.09309,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,98.16095,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,98.17953,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,98.38828,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,98.65209,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,98.98081,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,99.36954,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,99.43516,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,99.44966,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-05","May-2015","IDX","Index","0","Units",,,99.33804,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units",,,98.83724,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units",,,98.40543,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units",,,98.21071,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units",,,98.19524,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units",,,98.10349,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units",,,98.0527,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units",,,98.00024,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,97.89851,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,97.60867,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,97.1064,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,96.91045,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,97.05893,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,97.65209,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,98.28765,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,98.54272,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,98.69096,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,99.0312,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,99.39249,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,99.69553,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,100.0769,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,100.5169,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,100.735,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,100.93,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,101.006,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,101.2106,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,101.5728,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,102.1495,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,103.114,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,104.0064,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,104.329,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,104.4929,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,104.593,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,104.6952,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,104.6323,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,104.4914,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,104.0869,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,103.3102,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units",,,102.4233,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units",,,102.902,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units",,,103.1788,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units",,,103.2368,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-05","May-2000","IDX","Index","0","Units",,,103.1304,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units",,,102.9175,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units",,,102.6277,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units",,,102.2406,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units",,,101.7081,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units",,,100.9833,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units",,,100.0572,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units",,,99.00359,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,97.9674,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,97.08411,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,96.50498,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,96.32458,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,96.46083,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,96.74416,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,97.07003,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,97.40176,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,97.73222,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,98.1042,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,98.53838,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,98.97044,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,99.35357,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,99.64362,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,99.83785,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,99.92471,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,99.91216,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,99.83401,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,99.7657,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,99.74921,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,99.78979,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,99.87478,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,99.92522,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,99.86905,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units",,,99.7138,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units",,,99.52773,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units",,,99.40771,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units",,,99.42402,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-05","May-2003","IDX","Index","0","Units",,,99.57053,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units",,,99.79396,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units",,,100.0502,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units",,,100.3273,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units",,,100.6123,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units",,,100.8833,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units",,,101.0849,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units",,,101.1786,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units",,,101.1546,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units",,,101.0456,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units",,,100.8816,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units",,,100.7098,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-05","May-2004","IDX","Index","0","Units",,,100.5666,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units",,,100.4875,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units",,,100.4849,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units",,,100.5506,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units",,,100.6676,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units",,,100.7922,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units",,,100.8858,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units",,,100.9312,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units",,,100.8926,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units",,,100.7714,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units",,,100.5855,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units",,,100.3774,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-05","May-2005","IDX","Index","0","Units",,,100.1979,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units",,,100.0971,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units",,,100.1124,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units",,,100.2223,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units",,,100.3828,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units",,,100.5389,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units",,,100.636,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units",,,100.6499,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units",,,100.5963,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units",,,100.5002,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units",,,100.3835,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units",,,100.2638,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-05","May-2006","IDX","Index","0","Units",,,100.1528,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units",,,100.0563,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units",,,99.9882,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units",,,99.99886,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units",,,100.0891,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units",,,100.2453,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units",,,100.4473,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units",,,100.6458,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units",,,100.796,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units",,,100.8616,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units",,,100.8811,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units",,,100.9012,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-05","May-2007","IDX","Index","0","Units",,,100.9663,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units",,,101.1115,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units",,,101.2868,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units",,,101.4602,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units",,,101.6297,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units",,,101.7818,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units",,,101.8969,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units",,,101.9403,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units",,,101.8817,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units",,,101.6984,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units",,,101.3748,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units",,,100.9528,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-05","May-2008","IDX","Index","0","Units",,,100.4459,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units",,,99.84041,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units",,,99.11402,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units",,,98.2616,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units",,,97.30211,,
"LOLITONO","Normalised (CLI)","TUR","Turkey","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units",,,96.36658,,
